id,is_iceberg
6f68caf0,0.5403883785579999
8492119b,0.10351681540864
71bde48d,0.9890866977350001
d2d6e2ba,0.8966323415574999
6f4b309c,0.558839294945
b3cc5ba3,0.6039397873199999
fee39547,0.3209531015785
4893137a,0.9912794646475
e283c4c4,0.45270219613519996
25bac62b,0.489616230367
8fd88dd6,0.000551400364065
b48c104e,0.0188370022584
221d500b,0.21349865506350002
8f0de087,0.30097523935
32342e03,0.0087693572498
a8da99d8,0.0038565874571500004
93203755,0.5067512281135
d3c88528,0.993523393859
0d7a17b3,0.4667161703664999
bd72f5ec,0.994780210715
e953c0fd,0.5329338530659999
e730b6c6,0.948523577881
c086033a,0.0038929214939699996
a521d303,0.0031553938530000003
b023957a,0.42262579308500003
3e0f04e8,0.002591925660665
60647cba,0.015610567817490002
2f5c43a8,0.7706389102825
b54ba69b,0.6344769229939999
eac962ff,0.6830732388484999
7e2a3763,0.00013182034532185
9362d863,0.03143104666595001
8f1b833c,0.561791423529
79727ff5,0.05400905083100001
62614c75,0.893253083189
75a03adf,0.2434210838685
cf138392,0.638718046543
bf467a96,0.1487035442195
c8b34651,0.925554302104
105a5c54,0.00257325787245
bf6de75c,0.3924997234825
060702c8,0.990959301092
921bad2c,0.9862458769255
e0d17eb0,0.32388465953800005
9a3825c9,0.75912368215
8eda717f,0.0052118177554200005
78906e0c,0.9985974327314999
c60100ad,0.9938755337285
90a72a52,0.3761069843845
d80e4ed4,0.45105581332
339cd0d2,0.061656029863000006
d99de899,0.6413821385105001
357e20d1,0.002113111559845
a4d190da,0.3359041533135
bd226217,0.06567526341749999
476e2771,0.9969795775135
4e483506,0.073271212357
f70ea081,0.9905876775675001
4645e56f,0.9783723714010001
e6d05940,0.6342942891265
f8b3c6af,0.967757046484
c89d6aad,0.3016700149338
0cb57f6e,0.5991730796085
86a4be46,0.045777060085950005
75e62d7e,0.002347090272343
ebc36374,0.26145158925175
0ebcb731,0.996996784115
24d000c5,0.09175912765625
f3c9a4f6,0.3265968454385
1bc59730,0.0021109370696100003
47ea0bff,0.9677046592255001
cdeccfdd,0.2836578722352
15e09a1d,0.1097043602495
00652788,0.5033234192374499
23649c84,0.135370253499
91188a77,0.053061289937500006
eaca8580,0.7659632263289999
4ce9daeb,0.5571094997135
d4220673,0.911612199341
b6a87aef,0.454366569067
8333ebed,0.6726870392800001
950a3453,0.30745817734575
7074f6c9,0.515444164521
98a02caf,0.1532655312015
59c8d2b3,0.9975692518854999
d99d13bd,0.992485742213
de86f1cf,0.9984188819715
8f4b1985,0.9837729649555
a7779b04,0.20830591250664998
2caeab11,0.549835498376
16aeea7c,0.517903418535
b9d19ab9,0.9044457588995001
29c5d2fd,0.9985344250955
efcefa55,0.6806645691145
099161c3,0.617029620388
12b49195,0.03872928105535
96a1ce13,0.9414928558719999
67964b4f,0.0029091178033800002
b61c605c,0.1097488732735
bcfc0f16,0.0053968323078
bf0cb956,0.14803246868974998
12f6aa7d,0.0780754013124
f36f3a0c,0.004460499019990001
83490492,0.2543746493115
e3b62b60,0.01189158096785
20b27d66,0.998440355856
25c3ce93,0.529799640835
67a2ff0b,0.7076631064615
9b2d3c1a,0.979927548684
8ad51f7d,0.0018646706723699999
14137b57,0.43999675284565
9ea5aa79,0.16861669917834998
5ea1d2dd,0.3884709734906
979c867e,0.9602481706274999
7ea1e1b6,0.4298866876915
d65520ba,0.044528295334450005
765ad2e2,0.5271261772365
d2957326,0.931754268835
24349e24,0.00510400630974
fd8a2ae3,0.00526160354455
b282d98e,0.723349163337
3eaa7a61,0.06827610620550001
16533dd4,0.5475128666705
4adb68d7,0.995911740937
565005b9,0.44068230609250003
51d86e0c,0.995875196886
30635642,0.0003137786620945
d9480a60,0.045777927304900004
b2647128,0.44093297246249996
20478c55,0.9916910911625
caa0d105,0.00299160569812
474f4534,0.131984161129
d51e3867,0.9886354632235002
e5d1bba7,0.19026258955640002
e7000b2a,0.233583834458
78f06b79,0.009854316483885
8a9f4bee,0.964788468879
3d716bbe,0.4362358057135
6e1ddef1,0.29653638088150003
9826f39a,0.4915809914415
3fdc82f7,0.451823125649
31f013c3,0.6082431025255
97a9df6d,0.1045805758
10e65294,0.5914820652845
0bdca1a5,0.32737152398
374037fa,0.6494699601814999
1d1a0cec,0.636801098931
d415c5ad,0.501703100009
ced1306d,0.13904664378224998
f43497f3,0.687586857182
ffd13a9e,0.996784292157
6f67148e,0.533513792688
be322b68,0.5245210197629999
af209b44,0.0470431817376
69b53a4a,0.6594114422699999
4c085180,0.3108593727835
608cea18,0.43316224636089995
f8bebbfd,0.1489155511815
ae16855d,0.00115519018048
dfc700b3,0.9731778097315
e3bdd9ac,0.9898056255100001
87a8ea20,0.2034148631475
3c3da9aa,0.5102951164005
76c882d6,0.001220603133245
9e429645,0.9709871197385
7dc9c990,0.00014906821787850002
f38d53ef,0.37811296555295
e1785b6e,0.226655751924
80c673fb,0.983988166011
a8b8c20b,0.595815495569
6a1ff150,0.9453740139769999
2f68d4fe,0.431994688817
c462ec65,0.9980270157175
c374d5c4,0.4119043736515
d20769b3,0.5503903104079999
c467fe4d,0.02489893770965
1356229e,0.16028289250849997
b1532127,0.03729208949835
3777ee22,0.8156426889265
4ba6023f,0.9939133754999999
08504ae6,0.12253786509664999
5e0b4cc5,0.1353983777965
249a0c1f,0.968371685479
24b3497f,0.28360822237350003
9edcf494,0.00018208736463749998
53297290,0.20749807166950002
6d3a269e,0.991235892188
1b0d38fc,0.0036794554377950002
02747427,0.7130831012659999
38867253,0.9890135101290001
c392dbd0,0.6685394426810001
8939734c,0.000578382150586
097ba3af,0.0006505184520225
30f0f835,0.54827629593
bdab1bcf,0.900524547409
1070a984,0.9713538756960001
c41b8a90,0.9903114539019999
86a3b5cc,0.32230812567300005
d0a3719e,0.6120549465565
b1a8067b,0.10964619046925
911bc6aa,0.4027631143695
67a2d0ac,0.15577824087085002
11447262,0.32334763541595
12fd1375,0.0065431280637
f2898538,0.3077520243925
0e7355e2,0.00377014844363
bc2c87c8,0.9961563759975001
94001156,0.013781747920700001
d5855224,0.8186609775175
a3c1a552,0.0138114762258
edcf54fa,0.26270985119699997
a28b90eb,0.741209758426
63cd028f,0.011429399363350001
dbc79657,0.028902144718799996
bc856bf1,0.43072425732459996
c7e25a70,0.442119502929
9771b119,0.0015728741559100001
836db0d9,0.00482151468478
f5685d3e,0.6126358129465
bb04299d,0.4526501541005
163a9d23,0.6400420706515
5283c614,0.00010201890375099999
2276d5d8,0.48505616821549996
ccb77e34,0.1978027851932
d4a75bf3,0.2192041302085
e15f46ea,0.08477603659640001
992a45ba,0.602297170161
056e7768,0.00014529319392049997
a1dc016b,0.07408291892
38db82cd,0.002065315640485
3295f3ae,0.39441735982665
a6ff3660,0.4658477149005
5981b799,0.995193393648
2636d79d,0.062759716282
7a8521e2,3.66741795775e-05
9b53021d,0.5637989701675
0a37be18,0.9939694714185
a8676e55,0.996669193227
3488b8fc,0.0946075883152
b86d4006,0.9017331323405
33888635,0.9986377420475
aa9ca5f9,0.12900945896
08faf0f6,0.00120976003533
5320cd26,0.00146560385285
2c57fdaa,0.24359193365050003
d467ce62,0.017374398920799998
888a568e,0.990926538559
88d6c838,0.8454718059695
8f138517,0.4967768496635
e1108dc0,0.0047819617787600004
9e9cd6c9,0.065264511581
ab893af4,0.0778029328406
4d4b30ba,0.456514303669
7ce15e26,0.1992530795975
dbc45500,0.0002216834524925
6a0cde3f,0.5214882446825
2658014c,0.018580366454799997
08d20604,0.003379755499735
03c83dc9,0.10009301717599998
d741ccd1,0.1894050882815
992d48b6,7.41271399155e-05
b1ea3253,0.968022122491
da379e69,0.0569422374233
73b429af,0.9963732361490001
2aefe712,0.9953622714175001
1e3634f9,0.995281622699
069ee09e,0.13912973741975
a7970f81,9.91644443048e-05
23084d2e,0.004180454783035
ac57710a,0.990205640137
02553267,0.6763768730465
0971c6c7,0.37841863770905
cdb7f1fe,0.670007417124
d3af3f60,0.581558348715
59daf44b,0.865482599668
c2169934,0.5499328510655
da03b56e,0.40580863462465
474ea404,0.672917112143
f686cdc4,0.7742980445759999
f865b354,0.3510346169385
106df554,0.6208542967264999
e5637171,0.34091531420775
cba8985c,0.004821042757469999
cc09c9ce,0.262427377295
0b85b33f,0.9619157765999999
92f20625,0.991279715233
6b1379dd,0.8105887398380001
ed2b1df1,0.40694044571985
325124e4,0.0046316088974650005
7455c944,0.07670231297204999
fd68ccc1,0.20779194881825003
8df9100d,0.075008467254
c406df9b,0.040998489373
4978870c,0.000268671234349
383f95d6,0.3873838149235
aba96bbf,0.00031821052921599994
6bba66b4,0.4511691315325
b86fa0c9,0.4843276179225
a2abc369,0.7358053391655001
0b40c014,0.3205800166066
d45add48,0.5060709298725
00193999,0.931620690078
c2f1b710,0.3786165984015
53750c72,0.00863711138535
3137ef1d,0.804683282666
bc6b8e2a,0.1618305941201
7cb546c6,0.9900767609865
d59a2349,0.0080645280368
04d04b9a,0.157755892269
05ac1343,0.024215400228
2917895f,0.02583751113535
342a1d01,0.9600112984645
78309e4b,0.550016260306
5c1a5aba,0.010594204229950001
fae57f79,0.0812040930682
23821d71,0.703845442426
5780b19d,0.0087131855464
11c67865,0.673601874264
8564f114,0.4720340034055
ec7d0fdd,0.4188978963265
9a0446b8,0.5575365661405001
5f5da69d,0.807761936596
7a11839b,0.655493913809
763c9bbf,0.0009261539962850001
15a7b5c5,0.00270835914259
e9c7e251,0.0307501794906
2555c207,0.04200745812
ec8d9784,0.06350293502044
08fd9d10,0.5624591943964999
9504ae29,0.003332801095785
0b91a24d,0.5866262145854999
e62e6cfe,0.981338326437
5d1291bb,0.7749172487139999
b3c1f2e7,0.14775609969665002
c6a8db21,0.2559432522165
f2c137fd,0.9933761627605
b61e8155,0.4096583639294
45b9ee35,0.204093251947
8fe9c49b,0.01170327909355
b98ceb09,0.038916142755500004
70c4a435,0.4470350313595
d953d111,0.5940254377524999
da7de86e,0.398230483744
519f8611,0.5391891533855
75eefdc3,0.0765192368195
62412092,0.996420869007
de8ec010,0.34825623380099996
ee6121f8,0.5001394216449999
412b66e0,0.5819478257855
7405c131,0.644200348527
efff4306,0.45915459695899996
5658d679,0.0342837288048
617f88fc,0.00463415865888
a120100b,0.034579613269065
0971369e,0.981578240245
83f7fe7b,0.73140126348
12437da1,0.006178836940904499
8e7f96a5,0.4499536807435
a08237de,0.00059660766733
a013bd6f,0.007099870894000001
c6fdd404,0.97256046478
317e2af4,0.41531213174549997
dd9878c0,0.751599294454
42e76a51,0.9973636883765
022f77e3,0.299600976289
cada3682,0.996124100868
53074f1f,0.0334529316219
e6c19679,0.289788372501
dfb69b8b,0.03509495188925
e1572941,0.08966635856650002
8d549cd2,0.033653202390200004
6913594d,0.6064333959665
6e528fd6,0.048113468450050004
c8b037c7,0.0020063743170600002
c3b6c880,0.004054980034580001
9684ac04,0.0012441244151
6d974acc,0.5400429905245001
57b10462,0.561316794619
b2373298,0.00293009211257
8e946e10,0.9474652564915
6acee7de,0.23208742343699998
8ad7cc2f,0.00019947047275699998
8e6e087e,0.13845041838449998
c3e46df5,0.00454513960103
f6983f34,0.8664675979805001
8130a3aa,0.310187647683
0f11be03,0.15867216659900002
766073e1,0.5269627598235
e67f6889,0.9926852061155
148a0930,0.0177038340858
b333ff97,0.9181270873584999
1c148a28,0.26206417394959997
ee0b02d7,0.8972297610939999
fa1c5f6d,0.9249268014705
9b12ae1f,0.08993582094600001
3bb60b1b,0.47467427153015
096e7594,0.546514470634
ac98996a,0.004638102772699999
1b7b9b9d,0.468707243906
61b2ac6f,0.8315108603195001
2bd414a8,0.8316954337810001
73d12826,0.109940412686
29f7ec33,0.0162661744391
265f8aa8,0.9960183481695
0d6be675,0.408978637198
a00ecdf6,0.5540878690590001
c414328a,0.0067515969084
d47de87e,0.34904062654094997
376f984f,0.44841985186899996
12a35aa5,0.2867531245485
8ecfd739,0.0277426267844
2cbc30f4,0.7735124118695
aa4bdf31,0.336890934182
69d18f51,0.9848112647514999
50cd4394,0.038140373482035
bda732e1,0.50728037537
8e77e385,0.2531614338625
49dfd51a,0.2514449516665
b0a3e728,0.11553499501749999
518061ec,0.834670612326
bb306c8c,0.001051834604045
1b2cf099,0.01479406609625
e7c405e4,0.1473447186622
1fc79c9d,0.1404849001852
3427cd60,0.9961360033005
8fc604cd,0.998275322171
0981acfd,0.002606570878965
512e9c5c,0.550167937934
ae9f2426,0.01185934408815
a8cd44c8,0.9068104616365
acac91c3,0.9982064300015
35988937,0.588049007072
2a2dd539,0.5319347450835
3f971e0a,0.00095692189789
7e09131c,0.529378085545
82726c59,0.620200825747
ec4c3dbd,0.8620663040755
2a851255,0.0012203487708750001
2cebdab4,0.9879706115505
013b617b,0.5525242593085
21a8603a,0.342657253989
fe2f2579,0.29879096089295
df069a3d,0.014054965038799999
595f7f57,0.794669116264
081bdb0a,0.00033694584756450004
6f8e7b3a,0.2563889765375
d1824fe1,0.00567611743405
3ddc6778,0.5727584001975
57e4244d,0.9043500159175
18e2e176,0.0028455643471200004
7394cdbc,0.9940200640079999
19821b41,0.03870261797225
12e9563c,0.9955296672389999
b96c9ed9,0.9961139609430001
096d9c1b,0.3888232568900001
97454a30,0.9979555870905
43b6c5d3,0.9601262747070001
2c58bcc5,0.0754700310973
0c71dc02,0.3634209632295
f7cd79b0,0.646388441955
922ec513,0.046418496862599995
561b6b2c,0.6768827974589999
32913f04,0.631286800407
77aad507,0.06204560026589
d62d5a9c,0.1885893858
be70bb3d,0.8903542831375
84920252,0.833149682333
b9623d93,0.1934703119336
ba925eca,0.011294751245400001
181ecadf,0.6123126810145
6fbcc9e2,0.2544656521327
57d5b182,0.0472833474189
d3013a36,0.548522504
21cafb54,0.10473048259
d1a6cc74,0.000595881596575
c4017d47,0.00168108729399
22e05854,0.0012759515526549999
7eb53ec8,0.9887385239095001
c77a806d,0.995537810731
c114c951,0.953990217324
71495521,0.02264148896635
98bb1260,0.41239825506355
546ec108,0.5977403064935
78f39102,0.005030045695515
26b6379a,0.6105597526425
8cb14c23,0.209868929822
75892ee1,0.465072391799
3d31d65f,0.0444747532604
30784a7a,0.039222125877549995
efba2a23,0.995531379367
9fcb2c5a,0.00082660400246
9910ee7e,0.013908618704745
dc97b587,0.361741770077
7732ca72,0.01323092217195
c4bac1f1,0.31594508790950004
a80ddf30,0.01113844863853
fe79c536,0.10431381839000001
84e34259,0.9989980272655
7db3b563,0.0241519129735
5e946e6e,0.809326509116
76881bf4,0.9713677984160001
7c606237,0.004921161807685
7aa06d7d,0.8719532287539999
0d035cbc,0.4783446355645
0838e69f,0.1747674549465
f6715e39,0.9949256667785
499004bb,0.3843478489105
4cefc9ec,0.00047734054601450003
ded95f0a,0.9866867244415001
073112c9,0.5587211616735
96cb4df4,0.007572884214070001
0962de0b,0.978756454995
cea18b7b,0.9975038200244999
75463cb0,0.35188696762150007
4a59c201,0.4936565284935
29d46646,0.37238445751680005
e6134ca4,0.5742220890730001
445ae936,0.9846874872635
420d8dda,0.993827514181
bae1b5b1,0.49558371287999997
9f49327e,0.8215757286565
18b52f62,0.9885506705264999
b02bb341,0.032859220309
e5be8689,0.001935133393215
b5b85b95,0.030716759573
b94f72e3,0.005978960831015
a79114fd,0.0024727349857849995
502ffafa,0.9969462129555
b8e274d7,0.592506603251
e37f8f63,0.00889905439235
c8a5c9d9,0.451307433455
d574bf84,0.5309590585965
88bc1b71,0.9965648799419999
3261e3ee,0.9946551726724999
e65424cf,0.377969490388
706d2090,0.0003901256312705
94d4c49c,0.07554872041999999
51ba3d48,0.046037103632450005
fdd4c395,0.664683960832
12eed563,0.5637144589859999
f93627e8,0.9969997647264999
df51a7cd,0.5045791465105001
c84092af,0.10216268912165
514a25a2,0.010662332644840001
5d421481,0.015070172579700001
d3859efd,0.9759836747285
eb024725,0.0101091956161
0d8537a5,0.37384325972700005
fe708ff7,0.6630581958315
1790bbf0,0.48750681709500004
8a30487e,0.282311981218
70a01d16,0.5142122491315
89bb7fca,0.9703347389345001
398c1300,0.0004773563407280001
41b43c73,0.006105555623155
72d2839a,0.33854734926285
beeb98cf,0.0006863651737699999
c409f194,0.5783745941355
0c654278,0.18156829486645
fb155295,0.982712577589
103d1e1d,0.9966686712435
